models_fitness	models_synergies_tp	models_synergies_fp	models_synergies_tn	models_synergies_fn	models_sensitivity	models_specificity	models_precision	models_fpr
topology.sif_run_409__G19_M2.gitsbe	0.619403	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_221__G19_M3.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_455__G19_M3.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_51__G19_M5.gitsbe	0.64179105	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_84__G19_M7.gitsbe	0.6492537	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_454__G19_M18.gitsbe	0.6268657	3	2	134	14	0.176470588235294	0.985294117647059	0.6	0.0147058823529412
topology.sif_run_467__G19_M1.gitsbe	0.63432837	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_499__G19_M10.gitsbe	0.63432837	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_412__G19_M18.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_308__G19_M3.gitsbe	0.6791045	0	1	135	17	0	0.992647058823529	0	0.00735294117647059
topology.sif_run_241__G19_M3.gitsbe	0.64179105	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_144__G19_M4.gitsbe	0.6492537	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_292__G19_M0.gitsbe	0.6492537	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_234__G19_M3.gitsbe	0.63432837	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_174__G19_M2.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_189__G19_M4.gitsbe	0.6791045	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_350__G19_M3.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_247__G19_M3.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_235__G19_M1.gitsbe	0.63432837	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_238__G19_M2.gitsbe	0.6567164	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_91__G19_M7.gitsbe	0.6119403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_201__G19_M1.gitsbe	0.6268657	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_81__G19_M0.gitsbe	0.5970149	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_240__G19_M3.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_107__G19_M3.gitsbe	0.6268657	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_251__G19_M2.gitsbe	0.6268657	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_130__G19_M0.gitsbe	0.63432837	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_338__G19_M7.gitsbe	0.64179105	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_139__G19_M4.gitsbe	0.6641791	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_415__G19_M5.gitsbe	0.6119403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_250__G19_M2.gitsbe	0.5970149	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_330__G19_M3.gitsbe	0.6567164	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_48__G19_M5.gitsbe	0.64179105	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_49__G19_M1.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_448__G19_M3.gitsbe	0.6119403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_351__G19_M0.gitsbe	0.6268657	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_69__G19_M6.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_409__G19_M1.gitsbe	0.619403	0	7	129	17	0	0.948529411764706	0	0.0514705882352941
topology.sif_run_72__G19_M5.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_154__G19_M0.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_28__G19_M2.gitsbe	0.6492537	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_387__G19_M2.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_371__G19_M1.gitsbe	0.6492537	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_279__G19_M0.gitsbe	0.619403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_374__G19_M2.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_29__G19_M0.gitsbe	0.6268657	5	1	135	12	0.294117647058824	0.992647058823529	0.833333333333333	0.00735294117647059
topology.sif_run_411__G19_M3.gitsbe	0.63432837	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_246__G19_M1.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_420__G19_M0.gitsbe	0.67164177	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_329__G19_M3.gitsbe	0.6641791	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_158__G19_M1.gitsbe	0.6268657	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_470__G19_M6.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_1__G19_M2.gitsbe	0.63432837	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_277__G19_M17.gitsbe	0.6044776	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_183__G19_M5.gitsbe	0.6492537	4	8	128	13	0.235294117647059	0.941176470588235	0.333333333333333	0.0588235294117647
topology.sif_run_172__G19_M1.gitsbe	0.619403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_87__G19_M0.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_102__G19_M6.gitsbe	0.6268657	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_472__G19_M3.gitsbe	0.6268657	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_113__G19_M2.gitsbe	0.64179105	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_384__G19_M9.gitsbe	0.64179105	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_93__G19_M1.gitsbe	0.6268657	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_96__G19_M1.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_340__G19_M3.gitsbe	0.6268657	0	3	133	17	0	0.977941176470588	0	0.0220588235294118
topology.sif_run_94__G19_M2.gitsbe	0.64179105	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_217__G19_M7.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_253__G19_M0.gitsbe	0.5895522	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_212__G19_M7.gitsbe	0.64179105	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_421__G19_M2.gitsbe	0.619403	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_236__G19_M0.gitsbe	0.6268657	5	9	127	12	0.294117647058824	0.933823529411765	0.357142857142857	0.0661764705882353
topology.sif_run_131__G19_M17.gitsbe	0.63432837	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_246__G19_M2.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_360__G19_M3.gitsbe	0.6119403	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_127__G19_M1.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_243__G19_M1.gitsbe	0.58208954	3	1	135	14	0.176470588235294	0.992647058823529	0.75	0.00735294117647059
topology.sif_run_44__G19_M2.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_153__G19_M3.gitsbe	0.6492537	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_319__G19_M0.gitsbe	0.6492537	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_21__G19_M0.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_214__G19_M3.gitsbe	0.6641791	4	7	129	13	0.235294117647059	0.948529411764706	0.363636363636364	0.0514705882352941
topology.sif_run_256__G19_M7.gitsbe	0.6044776	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_118__G19_M2.gitsbe	0.6492537	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_160__G19_M3.gitsbe	0.6492537	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_125__G19_M1.gitsbe	0.6044776	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_400__G19_M2.gitsbe	0.6268657	4	8	128	13	0.235294117647059	0.941176470588235	0.333333333333333	0.0588235294117647
topology.sif_run_134__G19_M0.gitsbe	0.64179105	4	1	135	13	0.235294117647059	0.992647058823529	0.8	0.00735294117647059
topology.sif_run_97__G19_M6.gitsbe	0.6567164	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_372__G19_M4.gitsbe	0.63432837	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_43__G19_M1.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_348__G19_M3.gitsbe	0.63432837	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_282__G19_M2.gitsbe	0.64179105	4	9	127	13	0.235294117647059	0.933823529411765	0.307692307692308	0.0661764705882353
topology.sif_run_204__G19_M2.gitsbe	0.5970149	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_491__G19_M5.gitsbe	0.63432837	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_177__G19_M4.gitsbe	0.63432837	3	9	127	14	0.176470588235294	0.933823529411765	0.25	0.0661764705882353
topology.sif_run_40__G19_M4.gitsbe	0.64179105	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_363__G19_M3.gitsbe	0.6567164	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_184__G19_M1.gitsbe	0.619403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_440__G19_M5.gitsbe	0.6268657	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_426__G19_M1.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_310__G19_M0.gitsbe	0.63432837	6	5	131	11	0.352941176470588	0.963235294117647	0.545454545454545	0.0367647058823529
topology.sif_run_495__G19_M3.gitsbe	0.6119403	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_20__G19_M1.gitsbe	0.6119403	3	1	135	14	0.176470588235294	0.992647058823529	0.75	0.00735294117647059
topology.sif_run_39__G19_M2.gitsbe	0.64179105	3	9	127	14	0.176470588235294	0.933823529411765	0.25	0.0661764705882353
topology.sif_run_267__G19_M1.gitsbe	0.6641791	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_103__G19_M2.gitsbe	0.64179105	6	6	130	11	0.352941176470588	0.955882352941177	0.5	0.0441176470588235
topology.sif_run_26__G19_M2.gitsbe	0.63432837	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_259__G19_M0.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_359__G19_M2.gitsbe	0.6492537	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_159__G19_M13.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_161__G19_M4.gitsbe	0.6268657	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_277__G19_M0.gitsbe	0.5970149	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_320__G19_M5.gitsbe	0.6268657	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_376__G19_M18.gitsbe	0.64179105	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_325__G19_M15.gitsbe	0.64179105	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_109__G19_M1.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_341__G19_M9.gitsbe	0.63432837	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_61__G19_M2.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_340__G19_M2.gitsbe	0.6268657	0	3	133	17	0	0.977941176470588	0	0.0220588235294118
topology.sif_run_361__G19_M4.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_259__G19_M3.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_405__G19_M0.gitsbe	0.6268657	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_399__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_494__G19_M0.gitsbe	0.64179105	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_16__G19_M12.gitsbe	0.67164177	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_356__G19_M0.gitsbe	0.5970149	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_60__G19_M1.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_424__G19_M5.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_120__G19_M0.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_474__G19_M5.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_99__G19_M0.gitsbe	0.6492537	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_103__G19_M3.gitsbe	0.64179105	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_478__G19_M0.gitsbe	0.6791045	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_239__G19_M1.gitsbe	0.64179105	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_302__G19_M3.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_445__G19_M2.gitsbe	0.6567164	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_223__G19_M8.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_74__G19_M0.gitsbe	0.63432837	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_251__G19_M4.gitsbe	0.6268657	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_208__G19_M5.gitsbe	0.6641791	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_300__G19_M1.gitsbe	0.6492537	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_362__G19_M5.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_428__G19_M5.gitsbe	0.6492537	1	1	135	16	0.0588235294117647	0.992647058823529	0.5	0.00735294117647059
topology.sif_run_422__G19_M2.gitsbe	0.6268657	4	1	135	13	0.235294117647059	0.992647058823529	0.8	0.00735294117647059
topology.sif_run_393__G19_M0.gitsbe	0.6044776	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_294__G19_M0.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_91__G19_M5.gitsbe	0.6119403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_466__G19_M1.gitsbe	0.6119403	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_419__G19_M1.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_232__G19_M8.gitsbe	0.63432837	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_414__G19_M1.gitsbe	0.6492537	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_400__G19_M0.gitsbe	0.6268657	3	9	127	14	0.176470588235294	0.933823529411765	0.25	0.0661764705882353
topology.sif_run_156__G19_M3.gitsbe	0.6268657	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_231__G19_M11.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_326__G19_M1.gitsbe	0.6268657	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_483__G19_M0.gitsbe	0.64179105	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_203__G19_M1.gitsbe	0.6567164	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_148__G19_M3.gitsbe	0.6791045	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_242__G19_M9.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_375__G19_M4.gitsbe	0.63432837	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_315__G19_M0.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_170__G19_M7.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_15__G19_M2.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_336__G19_M8.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_320__G19_M4.gitsbe	0.6268657	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
